x-axis,1,2
second,Volt,Volt
-25.00000E-03,+341.70854E-03,+7.81105532E+00
-24.97500E-03,+356.78392E-03,+7.60703522E+00
-24.95000E-03,+341.70854E-03,+7.63618094E+00
-24.92500E-03,+356.78392E-03,+7.63618094E+00
-24.90000E-03,+361.80904E-03,+7.57788949E+00
-24.87500E-03,+361.80904E-03,+7.34472366E+00
-24.85000E-03,+371.85929E-03,+7.22814074E+00
-24.82500E-03,+376.88442E-03,+7.11155783E+00
-24.80000E-03,+381.90954E-03,+6.99497491E+00
-24.77500E-03,+376.88442E-03,+6.87839200E+00
-24.75000E-03,+361.80904E-03,+6.64522617E+00
-24.72500E-03,+376.88442E-03,+6.52864325E+00
-24.70000E-03,+381.90954E-03,+6.41206034E+00
-24.67500E-03,+366.83417E-03,+6.20804023E+00
-24.65000E-03,+341.70854E-03,+6.12060305E+00
-24.62500E-03,+361.80904E-03,+5.94572867E+00
-24.60000E-03,+341.70854E-03,+5.71256284E+00
-24.57500E-03,+366.83417E-03,+5.59597993E+00
-24.55000E-03,+371.85929E-03,+5.42110556E+00
-24.52500E-03,+381.90954E-03,+5.36281410E+00
-24.50000E-03,+381.90954E-03,+5.12964827E+00
-24.47500E-03,+366.83417E-03,+5.01306535E+00
-24.45000E-03,+391.95979E-03,+4.89648244E+00
-24.42500E-03,+381.90954E-03,+4.77989952E+00
-24.40000E-03,+402.01005E-03,+4.54673369E+00
-24.37500E-03,+396.98492E-03,+4.54673369E+00
-24.35000E-03,+391.95979E-03,+4.43015078E+00
-24.32500E-03,+391.95979E-03,+4.40100505E+00
-24.30000E-03,+361.80904E-03,+4.19698495E+00
-24.27500E-03,+391.95979E-03,+4.19698495E+00
-24.25000E-03,+402.01005E-03,+4.08040203E+00
-24.22500E-03,+402.01005E-03,+4.08040203E+00
-24.20000E-03,+381.90954E-03,+4.08040203E+00
-24.17500E-03,+402.01005E-03,+4.05125630E+00
-24.15000E-03,+402.01005E-03,+4.02211057E+00
-24.12500E-03,+402.01005E-03,+4.05125630E+00
-24.10000E-03,+402.01005E-03,+4.08040203E+00
-24.07500E-03,+402.01005E-03,+4.10954776E+00
-24.05000E-03,+391.95979E-03,+4.13869349E+00
-24.02500E-03,+417.08542E-03,+4.19698495E+00
-24.00000E-03,+422.11055E-03,+4.31356786E+00
-23.97500E-03,+417.08542E-03,+4.40100505E+00
-23.95000E-03,+402.01005E-03,+4.43015078E+00
-23.92500E-03,+402.01005E-03,+4.54673369E+00
-23.90000E-03,+402.01005E-03,+4.77989952E+00
