x-axis,1,2
second,Volt,Volt
-19.600000E-03,+3.880550176E+00,+4.567738870E+00
-19.590800E-03,+3.878439623E+00,+4.610251434E+00
-19.581600E-03,+3.869293895E+00,+4.605527816E+00
-19.572400E-03,+3.877032588E+00,+4.586633343E+00
-19.563200E-03,+3.869293895E+00,+4.567738870E+00
-19.554000E-03,+3.869293895E+00,+4.548844397E+00
-19.544800E-03,+3.879846658E+00,+4.610251434E+00
-19.535600E-03,+3.880550176E+00,+4.586633343E+00
-19.526400E-03,+3.875625553E+00,+4.610251434E+00
-19.517200E-03,+3.880550176E+00,+4.657487617E+00
-19.508000E-03,+3.860148166E+00,+4.539397160E+00
-19.498800E-03,+3.869293895E+00,+4.610251434E+00
-19.489600E-03,+3.874218518E+00,+4.652763999E+00
-19.480400E-03,+3.869293895E+00,+4.624422289E+00
-19.471200E-03,+3.880550176E+00,+4.610251434E+00
-19.462000E-03,+3.869293895E+00,+4.610251434E+00
-19.452800E-03,+3.875625553E+00,+4.577186106E+00
-19.443600E-03,+3.869293895E+00,+4.685829327E+00
-19.434400E-03,+3.879846658E+00,+4.685829327E+00
-19.425200E-03,+3.865776307E+00,+4.685829327E+00
-19.416000E-03,+3.880550176E+00,+4.567738870E+00
-19.406800E-03,+3.871404447E+00,+4.563015251E+00
-19.397600E-03,+3.868590377E+00,+4.756683601E+00
-19.388400E-03,+3.880550176E+00,+4.685829327E+00
-19.379200E-03,+3.869293895E+00,+4.652763999E+00
-19.370000E-03,+3.871404447E+00,+4.685829327E+00
-19.360800E-03,+3.869293895E+00,+4.681105708E+00
-19.351600E-03,+3.877032588E+00,+4.685829327E+00
-19.342400E-03,+3.874218518E+00,+4.652763999E+00
-19.333200E-03,+3.880550176E+00,+4.671658472E+00
-19.324000E-03,+3.879846658E+00,+4.690552945E+00
-19.314800E-03,+3.865776307E+00,+4.610251434E+00
-19.305600E-03,+3.864369272E+00,+4.685829327E+00
-19.296400E-03,+3.878439623E+00,+4.747236364E+00
-19.287200E-03,+3.869997412E+00,+4.685829327E+00
-19.278000E-03,+3.869293895E+00,+4.685829327E+00
-19.268800E-03,+3.874218518E+00,+4.761407219E+00
-19.259600E-03,+3.871404447E+00,+4.685829327E+00
-19.250400E-03,+3.859444648E+00,+4.619698671E+00
-19.241200E-03,+3.869293895E+00,+4.761407219E+00
-19.232000E-03,+3.869293895E+00,+4.718894654E+00
-19.222800E-03,+3.878439623E+00,+4.700000181E+00
-19.213600E-03,+3.858037613E+00,+4.690552945E+00
-19.204400E-03,+3.858037613E+00,+4.761407219E+00
