x-axis,1
second,Volt
+82.50000E-03,
+82.51300E-03,+9.05252666E+00
+82.52600E-03,+9.05206680E+00
+82.53900E-03,+9.05132395E+00
+82.55200E-03,+9.05105668E+00
+82.56500E-03,+9.05031880E+00
+82.57800E-03,+9.04989313E+00
+82.59100E-03,+9.04862112E+00
+82.60400E-03,+9.04803473E+00
+82.61700E-03,+9.04761983E+00
+82.63000E-03,+9.04770141E+00
+82.64300E-03,+9.04755174E+00
+82.65600E-03,+9.04693045E+00
+82.66900E-03,+9.04678788E+00
+82.68200E-03,+9.04631960E+00
+82.69500E-03,+9.04537016E+00
+82.70800E-03,+9.04530887E+00
+82.72100E-03,+9.04457566E+00
+82.73400E-03,+9.04392534E+00
+82.74700E-03,+9.04353398E+00
+82.76000E-03,+9.04317894E+00
+82.77300E-03,+9.04260310E+00
+82.78600E-03,+9.04195218E+00
+82.79900E-03,+9.04145549E+00
+82.81200E-03,+9.04088584E+00
+82.82500E-03,+9.04035354E+00
+82.83800E-03,+9.03958552E+00
+82.85100E-03,+9.03939171E+00
+82.86400E-03,+9.03857814E+00
+82.87700E-03,+9.03831543E+00
+82.89000E-03,+9.03806186E+00
+82.90300E-03,+9.03767435E+00
+82.91600E-03,+9.03740150E+00
+82.92900E-03,+9.03628940E+00
+82.94200E-03,+9.03561910E+00
+82.95500E-03,+9.03581077E+00
+82.96800E-03,+9.03524143E+00
+82.98100E-03,+9.03495164E+00
+82.99400E-03,+9.03431431E+00
+83.00700E-03,+9.03382361E+00
+83.02000E-03,+9.03319541E+00
+83.03300E-03,+9.03300912E+00
+83.04600E-03,+9.03261816E+00
+83.05900E-03,+9.03208697E+00
+83.07200E-03,+9.03149896E+00
+83.08500E-03,+9.03118227E+00
+83.09800E-03,+9.03108324E+00
+83.11100E-03,+9.02993887E+00
+83.12400E-03,+9.02924625E+00
+83.13700E-03,+9.02898253E+00
+83.15000E-03,+9.02811385E+00
+83.16300E-03,+9.02756278E+00
+83.17600E-03,+9.02713590E+00
+83.18900E-03,+9.02678055E+00
+83.20200E-03,+9.02620969E+00
+83.21500E-03,+9.02541630E+00
+83.22800E-03,+9.02516628E+00
+83.24100E-03,+9.02457310E+00
+83.25400E-03,+9.02407316E+00
+83.26700E-03,+9.02405479E+00
+83.28000E-03,+9.02387448E+00
+83.29300E-03,+9.02361209E+00
+83.30600E-03,+9.02296299E+00
+83.31900E-03,+9.02214383E+00
+83.33200E-03,+9.02185099E+00
+83.34500E-03,+9.02105974E+00
+83.35800E-03,+9.01994804E+00
+83.37100E-03,+9.01978782E+00
+83.38400E-03,+9.01953882E+00
+83.39700E-03,+9.01912138E+00
+83.41000E-03,+9.01867471E+00
+83.42300E-03,+9.01807107E+00
+83.43600E-03,+9.01784733E+00
+83.44900E-03,+9.01769889E+00
+83.46200E-03,+9.01697308E+00
+83.47500E-03,+9.01662504E+00
+83.48800E-03,+9.01594570E+00
+83.50100E-03,+9.01522223E+00
+83.51400E-03,+9.01469439E+00
+83.52700E-03,+9.01467065E+00
+83.54000E-03,+9.01415275E+00
+83.55300E-03,+9.01366681E+00
+83.56600E-03,+9.01300909E+00
+83.57900E-03,+9.01303761E+00
+83.59200E-03,+9.01237694E+00
+83.60500E-03,+9.01167843E+00
+83.61800E-03,+9.01128240E+00
+83.63100E-03,+9.01086120E+00
+83.64400E-03,+9.01076348E+00
+83.65700E-03,+9.01017821E+00
+83.67000E-03,+9.00978147E+00
+83.68300E-03,+9.00947128E+00
+83.69600E-03,+9.00915297E+00
+83.70900E-03,+9.00804128E+00
+83.72200E-03,+9.00773789E+00
+83.73500E-03,+9.00671813E+00
+83.74800E-03,+9.00675983E+00
+83.76100E-03,+9.00658814E+00
+83.77400E-03,+9.00609033E+00
+83.78700E-03,+9.00560876E+00
+83.80000E-03,+9.00513622E+00
+83.81300E-03,+9.00474506E+00
+83.82600E-03,+9.00409414E+00
+83.83900E-03,+9.00375432E+00
+83.85200E-03,+9.00311506E+00
+83.86500E-03,+9.00286433E+00
+83.87800E-03,+9.00228068E+00
+83.89100E-03,+9.00115175E+00
+83.90400E-03,+9.00104845E+00
+83.91700E-03,+9.00067535E+00
+83.93000E-03,+9.00020382E+00
+83.94300E-03,+8.99983732E+00
+83.95600E-03,+8.99905306E+00
+83.96900E-03,+8.99870868E+00
+83.98200E-03,+8.99778236E+00
+83.99500E-03,+8.99718969E+00
+84.00800E-03,+8.99691978E+00
+84.02100E-03,+8.99685596E+00
+84.03400E-03,+8.99616769E+00
+84.04700E-03,+8.99583457E+00
+84.06000E-03,+8.99506290E+00
+84.07300E-03,+8.99441035E+00
+84.08600E-03,+8.99389459E+00
+84.09900E-03,+8.99357090E+00
+84.11200E-03,+8.99341850E+00
+84.12500E-03,+8.99304874E+00
+84.13800E-03,+8.99287757E+00
+84.15100E-03,+8.99247666E+00
+84.16400E-03,+8.99201447E+00
+84.17700E-03,+8.99150702E+00
+84.19000E-03,+8.99067690E+00
+84.20300E-03,+8.99009691E+00
+84.21600E-03,+8.98938633E+00
+84.22900E-03,+8.98926416E+00
+84.24200E-03,+8.98948759E+00
+84.25500E-03,+8.98914525E+00
+84.26800E-03,+8.98859588E+00
+84.28100E-03,+8.98816251E+00
+84.29400E-03,+8.98772223E+00
+84.30700E-03,+8.98679785E+00
+84.32000E-03,+8.98629649E+00
+84.33300E-03,+8.98593750E+00
+84.34600E-03,+8.98553903E+00
+84.35900E-03,+8.98476097E+00
+84.37200E-03,+8.98481231E+00
+84.38500E-03,+8.98426256E+00
+84.39800E-03,+8.98431075E+00
+84.41100E-03,+8.98370895E+00
+84.42400E-03,+8.98350945E+00
+84.43700E-03,+8.98274406E+00
+84.45000E-03,+8.98229050E+00
+84.46300E-03,+8.98166789E+00
+84.47600E-03,+8.98139982E+00
+84.48900E-03,+8.98110687E+00
+84.50200E-03,+8.98039212E+00
+84.51500E-03,+8.98024743E+00
+84.52800E-03,+8.98033560E+00
+84.54100E-03,+8.97933197E+00
+84.55400E-03,+8.97905740E+00
+84.56700E-03,+8.97875918E+00
+84.58000E-03,+8.97803592E+00
+84.59300E-03,+8.97711975E+00
+84.60600E-03,+8.97681606E+00
+84.61900E-03,+8.97648323E+00
+84.63200E-03,+8.97614433E+00
+84.64500E-03,+8.97569401E+00
+84.65800E-03,+8.97537429E+00
+84.67100E-03,+8.97452244E+00
+84.68400E-03,+8.97353070E+00
+84.69700E-03,+8.97362039E+00
+84.71000E-03,+8.97302133E+00
