x-axis,1
second,Volt
+71.05000E-03,+8.76644644E+00
+71.07350E-03,+8.76598880E+00
+71.09700E-03,+8.76539024E+00
+71.12050E-03,+8.76433356E+00
+71.14400E-03,+8.76357213E+00
+71.16750E-03,+8.76284171E+00
+71.19100E-03,+8.76197619E+00
+71.21450E-03,+8.76107840E+00
+71.23800E-03,+8.76074905E+00
+71.26150E-03,+8.75991485E+00
+71.28500E-03,+8.75888425E+00
+71.30850E-03,+8.75829135E+00
+71.33200E-03,+8.75753852E+00
+71.35550E-03,+8.75722652E+00
+71.37900E-03,+8.75609141E+00
+71.40250E-03,+8.75506744E+00
+71.42600E-03,+8.75436397E+00
+71.44950E-03,+8.75342044E+00
+71.47300E-03,+8.75277159E+00
+71.49650E-03,+8.75194533E+00
+71.52000E-03,+8.75129817E+00
+71.54350E-03,+8.75001843E+00
+71.56700E-03,+8.74928288E+00
+71.59050E-03,+8.74824446E+00
+71.61400E-03,+8.74777838E+00
+71.63750E-03,+8.74690824E+00
+71.66100E-03,+8.74629495E+00
+71.68450E-03,+8.74560146E+00
+71.70800E-03,+8.74507485E+00
+71.73150E-03,+8.74408333E+00
+71.75500E-03,+8.74324312E+00
+71.77850E-03,+8.74258502E+00
+71.80200E-03,+8.74186255E+00
+71.82550E-03,+8.74092864E+00
+71.84900E-03,+8.74010861E+00
+71.87250E-03,+8.73948542E+00
+71.89600E-03,+8.73874401E+00
+71.91950E-03,+8.73794545E+00
+71.94300E-03,+8.73705495E+00
+71.96650E-03,+8.73628674E+00
+71.99000E-03,+8.73563044E+00
+72.01350E-03,+8.73513389E+00
+72.03700E-03,+8.73470567E+00
+72.06050E-03,+8.73367518E+00
+72.08400E-03,+8.73256121E+00
+72.10750E-03,+8.73219535E+00
+72.13100E-03,+8.73153641E+00
+72.15450E-03,+8.73091169E+00
+72.17800E-03,+8.72971297E+00
+72.20150E-03,+8.72947688E+00
+72.22500E-03,+8.72822886E+00
+72.24850E-03,+8.72740229E+00
+72.27200E-03,+8.72623966E+00
+72.29550E-03,+8.72532608E+00
+72.31900E-03,+8.72499118E+00
+72.34250E-03,+8.72390766E+00
+72.36600E-03,+8.72344459E+00
+72.38950E-03,+8.72292883E+00
+72.41300E-03,+8.72241475E+00
+72.43650E-03,+8.72070360E+00
+72.46000E-03,+8.72033810E+00
+72.48350E-03,+8.71982488E+00
+72.50700E-03,+8.71917431E+00
+72.53050E-03,+8.71779895E+00
+72.55400E-03,+8.71718676E+00
+72.57750E-03,+8.71634036E+00
+72.60100E-03,+8.71548819E+00
+72.62450E-03,+8.71493827E+00
+72.64800E-03,+8.71437049E+00
+72.67150E-03,+8.71345987E+00
+72.69500E-03,+8.71290901E+00
+72.71850E-03,+8.71158974E+00
+72.74200E-03,+8.71078431E+00
+72.76550E-03,+8.71005187E+00
+72.78900E-03,+8.70940279E+00
+72.81250E-03,+8.70844617E+00
+72.83600E-03,+8.70785925E+00
+72.85950E-03,+8.70710174E+00
+72.88300E-03,+8.70588834E+00
+72.90650E-03,+8.70492775E+00
+72.93000E-03,+8.70426244E+00
+72.95350E-03,+8.70348096E+00
+72.97700E-03,+8.70241785E+00
+73.00050E-03,+8.70209452E+00
+73.02400E-03,+8.70180955E+00
+73.04750E-03,+8.70086698E+00
+73.07100E-03,+8.70035173E+00
+73.09450E-03,+8.69934214E+00
+73.11800E-03,+8.69844430E+00
+73.14150E-03,+8.69788813E+00
+73.16500E-03,+8.69690540E+00
+73.18850E-03,+8.69664092E+00
+73.21200E-03,+8.69596093E+00
+73.23550E-03,+8.69496048E+00
+73.25900E-03,+8.69419234E+00
+73.28250E-03,+8.69342361E+00
+73.30600E-03,+8.69257270E+00
+73.32950E-03,+8.69142823E+00
+73.35300E-03,+8.69096231E+00
+73.37650E-03,+8.68977035E+00
+73.40000E-03,+8.68915947E+00
+73.42350E-03,+8.68881600E+00
+73.44700E-03,+8.68861818E+00
+73.47050E-03,+8.68736872E+00
+73.49400E-03,+8.68645917E+00
+73.51750E-03,+8.68651861E+00
+73.54100E-03,+8.68565674E+00
+73.56450E-03,+8.68436226E+00
+73.58800E-03,+8.68345032E+00
+73.61150E-03,+8.68299019E+00
+73.63500E-03,+8.68237464E+00
+73.65850E-03,+8.68145844E+00
+73.68200E-03,+8.68065792E+00
+73.70550E-03,+8.67997497E+00
+73.72900E-03,+8.67914430E+00
+73.75250E-03,+8.67788100E+00
+73.77600E-03,+8.67702243E+00
+73.79950E-03,+8.67634765E+00
+73.82300E-03,+8.67546256E+00
+73.84650E-03,+8.67530548E+00
+73.87000E-03,+8.67482493E+00
+73.89350E-03,+8.67363241E+00
+73.91700E-03,+8.67265348E+00
+73.94050E-03,+8.67184138E+00
+73.96400E-03,+8.67141236E+00
+73.98750E-03,+8.67042690E+00
+74.01100E-03,+8.66957949E+00
+74.03450E-03,+8.66882810E+00
+74.05800E-03,+8.66807235E+00
+74.08150E-03,+8.66741726E+00
+74.10500E-03,+8.66669983E+00
+74.12850E-03,+8.66571314E+00
+74.15200E-03,+8.66504755E+00
+74.17550E-03,+8.66422809E+00
+74.19900E-03,+8.66360439E+00
+74.22250E-03,+8.66336319E+00
+74.24600E-03,+8.66243598E+00
+74.26950E-03,+8.66168855E+00
+74.29300E-03,+8.66095983E+00
+74.31650E-03,+8.66017540E+00
+74.34000E-03,+8.65923168E+00
+74.36350E-03,+8.65824687E+00
+74.38700E-03,+8.65766429E+00
+74.41050E-03,+8.65734553E+00
+74.43400E-03,+8.65637179E+00
+74.45750E-03,+8.65589707E+00
+74.48100E-03,+8.65509011E+00
+74.50450E-03,+8.65438388E+00
+74.52800E-03,+8.65338085E+00
+74.55150E-03,+8.65270130E+00
+74.57500E-03,+8.65155146E+00
+74.59850E-03,+8.65055077E+00
+74.62200E-03,+8.65021993E+00
+74.64550E-03,+8.64963775E+00
+74.66900E-03,+8.64881083E+00
+74.69250E-03,+8.64809977E+00
+74.71600E-03,+8.64710568E+00
+74.73950E-03,+8.64648528E+00
+74.76300E-03,+8.64569262E+00
+74.78650E-03,+8.64521172E+00
+74.81000E-03,+8.64391311E+00
+74.83350E-03,+8.64316867E+00
+74.85700E-03,+8.64293057E+00
+74.88050E-03,+8.64152980E+00
+74.90400E-03,+8.64099143E+00
+74.92750E-03,+8.64054552E+00
+74.95100E-03,+8.63919237E+00
+74.97450E-03,+8.63870053E+00
+74.99800E-03,+8.63800317E+00
+75.02150E-03,+8.63713683E+00
+75.04500E-03,+8.63622212E+00
