x-axis,1,2
second,Volt,Volt
+17.2000E-03,+155.3923E-03,-1.8086471E+00
+17.2100E-03,+159.4124E-03,-1.8302551E+00
+17.2200E-03,+161.4225E-03,-1.8410591E+00
+17.2300E-03,+160.2164E-03,-1.8410591E+00
+17.2400E-03,+161.4225E-03,-1.8432199E+00
+17.2500E-03,+154.9903E-03,-1.8540240E+00
+17.2600E-03,+161.4225E-03,-1.8410591E+00
+17.2700E-03,+156.1963E-03,-1.8756320E+00
+17.2800E-03,+161.0205E-03,-1.8756320E+00
+17.2900E-03,+157.0004E-03,-1.8648280E+00
+17.3000E-03,+154.9903E-03,-1.9102049E+00
+17.3100E-03,+160.2164E-03,-1.9102049E+00
+17.3200E-03,+155.3923E-03,-1.8777928E+00
+17.3300E-03,+154.9903E-03,-1.8972400E+00
+17.3400E-03,+158.6084E-03,-1.8950792E+00
+17.3500E-03,+157.4024E-03,-1.9447777E+00
+17.3600E-03,+154.9903E-03,-1.9102049E+00
+17.3700E-03,+159.4124E-03,-1.9102049E+00
+17.3800E-03,+157.8044E-03,-1.9447777E+00
+17.3900E-03,+161.4225E-03,-1.9447777E+00
+17.4000E-03,+154.9903E-03,-1.9469385E+00
+17.4100E-03,+161.4225E-03,-1.9793506E+00
+17.4200E-03,+158.6084E-03,-1.9642250E+00
+17.4300E-03,+160.2164E-03,-1.9512602E+00
+17.4400E-03,+161.4225E-03,-1.9447777E+00
+17.4500E-03,+161.4225E-03,-1.9685466E+00
+17.4600E-03,+154.9903E-03,-1.9944762E+00
+17.4700E-03,+156.1963E-03,-1.9793506E+00
+17.4800E-03,+161.4225E-03,-2.0117627E+00
+17.4900E-03,+159.4124E-03,-2.0031194E+00
+17.5000E-03,+152.1762E-03,-1.9944762E+00
+17.5100E-03,+154.9903E-03,-1.9793506E+00
+17.5200E-03,+154.9903E-03,-2.0160843E+00
+17.5300E-03,+154.9903E-03,-2.0247275E+00
+17.5400E-03,+157.8044E-03,-2.0333707E+00
+17.5500E-03,+161.4225E-03,-2.0074411E+00
+17.5600E-03,+154.9903E-03,-2.0139235E+00
+17.5700E-03,+154.9903E-03,-2.0376923E+00
+17.5800E-03,+154.9903E-03,-2.0139235E+00
+17.5900E-03,+154.9903E-03,-2.0420139E+00
+17.6000E-03,+161.0205E-03,-2.0787476E+00
+17.6100E-03,+154.9903E-03,-2.0139235E+00
+17.6200E-03,+161.4225E-03,-2.0484963E+00
+17.6300E-03,+161.4225E-03,-2.0765868E+00
+17.6400E-03,+154.5883E-03,-2.0484963E+00
