x-axis,1,2
second,Volt,Volt
-25.70000E-03,,
-25.68550E-03,+649.05275E-03,+450.25125E-03
-25.67100E-03,+644.37939E-03,+337.68844E-03
-25.65650E-03,+631.91708E-03,+450.25125E-03
-25.64200E-03,+606.99245E-03,+408.04020E-03
-25.62750E-03,+589.85678E-03,+408.04020E-03
-25.61300E-03,+577.39446E-03,+337.68844E-03
-25.59850E-03,+561.81657E-03,+337.68844E-03
-25.58400E-03,+532.21858E-03,+450.25125E-03
-25.56950E-03,+507.29396E-03,+450.25125E-03
-25.55500E-03,+491.71607E-03,+408.04020E-03
-25.54050E-03,+487.04271E-03,+337.68844E-03
-25.52600E-03,+466.79145E-03,+450.25125E-03
-25.51150E-03,+441.86683E-03,+337.68844E-03
-25.49700E-03,+420.05778E-03,+337.68844E-03
-25.48250E-03,+390.45979E-03,+379.89949E-03
-25.46800E-03,+395.13316E-03,+337.68844E-03
-25.45350E-03,+362.41959E-03,+379.89949E-03
-25.43900E-03,+345.28391E-03,+408.04020E-03
-25.42450E-03,+320.35929E-03,+379.89949E-03
-25.41000E-03,+300.10803E-03,+408.04020E-03
-25.39550E-03,+270.51004E-03,+309.54774E-03
-25.38100E-03,+253.37437E-03,+337.68844E-03
-25.36650E-03,+237.79648E-03,+450.25125E-03
-25.35200E-03,+208.19849E-03,+379.89949E-03
-25.33750E-03,+191.06281E-03,+337.68844E-03
-25.32300E-03,+166.13819E-03,+337.68844E-03
-25.30850E-03,+138.09799E-03,+450.25125E-03
-25.29400E-03,+133.42462E-03,+337.68844E-03
-25.27950E-03,+108.50000E-03,+450.25125E-03
-25.26500E-03,+83.57537E-03,+337.68844E-03
-25.25050E-03,+58.65075E-03,+450.25125E-03
-25.23600E-03,+50.86181E-03,+337.68844E-03
-25.22150E-03,+25.93718E-03,+337.68844E-03
-25.20700E-03,+1.01256E-03,+337.68844E-03
-25.19250E-03,-16.12312E-03,+365.82914E-03
-25.17800E-03,-41.04774E-03,+379.89949E-03
-25.16350E-03,-45.72111E-03,+337.68844E-03
-25.14900E-03,-70.64573E-03,+408.04020E-03
-25.13450E-03,-90.89699E-03,+408.04020E-03
-25.12000E-03,-106.47488E-03,+337.68844E-03
-25.10550E-03,-120.49498E-03,+408.04020E-03
-25.09100E-03,-143.86181E-03,+337.68844E-03
-25.07650E-03,-168.78643E-03,+450.25125E-03
-25.06200E-03,-170.34422E-03,+379.89949E-03
-25.04750E-03,-190.59548E-03,+379.89949E-03
-25.03300E-03,-203.05779E-03,+337.68844E-03
