x-axis,1
second,Volt
+19.885000E-03,
+19.886300E-03,+666.566895E-03
+19.887600E-03,+666.540890E-03
+19.888900E-03,+666.250810E-03
+19.890200E-03,+666.534159E-03
+19.891500E-03,+666.277307E-03
+19.892800E-03,+666.078580E-03
+19.894100E-03,+666.062665E-03
+19.895400E-03,+666.180122E-03
+19.896700E-03,+666.308520E-03
+19.898000E-03,+666.021342E-03
+19.899300E-03,+665.944414E-03
+19.900600E-03,+665.937668E-03
+19.901900E-03,+665.909374E-03
+19.903200E-03,+665.933209E-03
+19.904500E-03,+666.016980E-03
+19.905800E-03,+665.730722E-03
+19.907100E-03,+665.718651E-03
+19.908400E-03,+665.776186E-03
+19.909700E-03,+665.820651E-03
+19.911000E-03,+665.638260E-03
+19.912300E-03,+665.729577E-03
+19.913600E-03,+665.530881E-03
+19.914900E-03,+665.570700E-03
+19.916200E-03,+665.525444E-03
+19.917500E-03,+665.658673E-03
+19.918800E-03,+665.702309E-03
+19.920100E-03,+665.420908E-03
+19.921400E-03,+665.353000E-03
+19.922700E-03,+665.214867E-03
+19.924000E-03,+665.285978E-03
+19.925300E-03,+665.359943E-03
+19.926600E-03,+665.349750E-03
+19.927900E-03,+665.285273E-03
+19.929200E-03,+665.333950E-03
+19.930500E-03,+665.059368E-03
+19.931800E-03,+665.067207E-03
+19.933100E-03,+665.201116E-03
+19.934400E-03,+665.054194E-03
+19.935700E-03,+664.845503E-03
+19.937000E-03,+664.902196E-03
+19.938300E-03,+664.847767E-03
+19.939600E-03,+664.735060E-03
+19.940900E-03,+664.779308E-03
+19.942200E-03,+664.984763E-03
+19.943500E-03,+664.732831E-03
+19.944800E-03,+664.650346E-03
+19.946100E-03,+664.869737E-03
+19.947400E-03,+664.530878E-03
+19.948700E-03,+664.692356E-03
+19.950000E-03,+664.392250E-03
+19.951300E-03,+664.440653E-03
+19.952600E-03,+664.364316E-03
+19.953900E-03,+664.477018E-03
+19.955200E-03,+664.301415E-03
+19.956500E-03,+664.411657E-03
+19.957800E-03,+664.396566E-03
+19.959100E-03,+664.454180E-03
+19.960400E-03,+664.371085E-03
+19.961700E-03,+664.265768E-03
+19.963000E-03,+664.068965E-03
+19.964300E-03,+664.153913E-03
+19.965600E-03,+664.217523E-03
+19.966900E-03,+663.915708E-03
+19.968200E-03,+664.057023E-03
+19.969500E-03,+663.961476E-03
+19.970800E-03,+663.969176E-03
+19.972100E-03,+663.716308E-03
+19.973400E-03,+663.923399E-03
+19.974700E-03,+663.706758E-03
+19.976000E-03,+663.920898E-03
+19.977300E-03,+663.954706E-03
+19.978600E-03,+663.653511E-03
+19.979900E-03,+663.926140E-03
+19.981200E-03,+663.428408E-03
+19.982500E-03,+663.682872E-03
+19.983800E-03,+663.781661E-03
+19.985100E-03,+663.764850E-03
+19.986400E-03,+663.389313E-03
+19.987700E-03,+663.494857E-03
+19.989000E-03,+663.401461E-03
+19.990300E-03,+663.526837E-03
+19.991600E-03,+663.408897E-03
+19.992900E-03,+663.360748E-03
+19.994200E-03,+663.172684E-03
+19.995500E-03,+663.325970E-03
+19.996800E-03,+663.335761E-03
+19.998100E-03,+663.108135E-03
+19.999400E-03,+662.951988E-03
+20.000700E-03,+663.109082E-03
+20.002000E-03,+663.153369E-03
+20.003300E-03,+663.153958E-03
+20.004600E-03,+662.940221E-03
+20.005900E-03,+662.780077E-03
+20.007200E-03,+662.877505E-03
+20.008500E-03,+662.721659E-03
+20.009800E-03,+662.719868E-03
+20.011100E-03,+662.731744E-03
+20.012400E-03,+662.909391E-03
+20.013700E-03,+662.706190E-03
+20.015000E-03,+662.385591E-03
+20.016300E-03,+662.640040E-03
+20.017600E-03,+662.727701E-03
+20.018900E-03,+662.536575E-03
+20.020200E-03,+662.518501E-03
+20.021500E-03,+662.598302E-03
+20.022800E-03,+662.547103E-03
+20.024100E-03,+662.426191E-03
+20.025400E-03,+662.485447E-03
+20.026700E-03,+662.232334E-03
+20.028000E-03,+662.346975E-03
+20.029300E-03,+662.314592E-03
+20.030600E-03,+662.199384E-03
+20.031900E-03,+662.205479E-03
+20.033200E-03,+662.240013E-03
+20.034500E-03,+662.261695E-03
+20.035800E-03,+661.881603E-03
+20.037100E-03,+662.077892E-03
+20.038400E-03,+662.163641E-03
+20.039700E-03,+661.799850E-03
+20.041000E-03,+662.065144E-03
+20.042300E-03,+661.853902E-03
+20.043600E-03,+662.021953E-03
+20.044900E-03,+661.916727E-03
+20.046200E-03,+661.774996E-03
+20.047500E-03,+661.945748E-03
+20.048800E-03,+661.761717E-03
+20.050100E-03,+661.667389E-03
+20.051400E-03,+661.597557E-03
+20.052700E-03,+661.558874E-03
+20.054000E-03,+661.689203E-03
+20.055300E-03,+661.557090E-03
+20.056600E-03,+661.462694E-03
+20.057900E-03,+661.496600E-03
+20.059200E-03,+661.604408E-03
+20.060500E-03,+661.570569E-03
+20.061800E-03,+661.601490E-03
+20.063100E-03,+661.279029E-03
+20.064400E-03,+661.357297E-03
+20.065700E-03,+661.404781E-03
+20.067000E-03,+661.212654E-03
+20.068300E-03,+661.236649E-03
+20.069600E-03,+661.249428E-03
+20.070900E-03,+661.141008E-03
+20.072200E-03,+661.118963E-03
+20.073500E-03,+661.013404E-03
+20.074800E-03,+661.051458E-03
+20.076100E-03,+660.708164E-03
+20.077400E-03,+660.710512E-03
+20.078700E-03,+660.850822E-03
+20.080000E-03,+661.034690E-03
+20.081300E-03,+660.806413E-03
+20.082600E-03,+660.967386E-03
+20.083900E-03,+660.825590E-03
+20.085200E-03,+660.861244E-03
+20.086500E-03,+660.593289E-03
+20.087800E-03,+660.762439E-03
+20.089100E-03,+660.488072E-03
+20.090400E-03,+660.737190E-03
+20.091700E-03,+660.546635E-03
+20.093000E-03,+660.390127E-03
+20.094300E-03,+660.489569E-03
+20.095600E-03,+660.586003E-03
+20.096900E-03,+660.655775E-03
+20.098200E-03,+660.448038E-03
+20.099500E-03,+660.374685E-03
+20.100800E-03,+660.268444E-03
+20.102100E-03,+660.338331E-03
+20.103400E-03,+660.326469E-03
+20.104700E-03,+660.270434E-03
+20.106000E-03,+660.011497E-03
+20.107300E-03,+660.159547E-03
+20.108600E-03,+660.086708E-03
+20.109900E-03,+660.000477E-03
+20.111200E-03,+660.147050E-03
+20.112500E-03,+660.020742E-03
+20.113800E-03,+659.968805E-03
+20.115100E-03,+659.914319E-03
+20.116400E-03,+659.898019E-03
+20.117700E-03,+659.685585E-03
+20.119000E-03,+659.593577E-03
